id,post_time,post_text,Urgency_1_7
378,1379316785,"I am taking this class since it is an introductory class but it appears that many, including the instructor, assumes knowledge of many of the terms.For example: what is the definition of stockholders equity? Not as part of an equation, but what is it??To me I am thinking stockholders own the assets of a company. Why are assets not stockholders equity and visa versa?Do I need an intro class to the intro class?The instructor also just starts using ""contributed capital"" and ""prior retained earnings"". I do not know what these are.Am I alone?",6
6220,1380969645,"Hi [REDACTED]!I am not sure I understood well your question. I will give it a try.&nbsp;(Here we will go a bit off topic.)&nbsp;&nbsp;Be careful not to mix Accounting with Finance! They both manage the money of the company, but they have different role in the management.&nbsp;&nbsp;1. Inventory is: ''The raw materials, work-in-process goods and completely finished goods that are considered to be the portion of a business's assets that are ready or will be ready for sale.'' When we sell the goods the inventory becomes an expense.&nbsp;2. ''Inventory represents one of the most important assets that most businesses possess, because the turnover of inventory represents one of the primary sources of revenue generation and subsequent earnings for the company's shareholders/owners.'' Think what is happening when we hold too much/too little&nbsp;of inventory with the revenue and the earnings.&nbsp;PS. I used the Investopedia for the '' ''&nbsp;, cause I was not 100% sure if I can explain it well with my English. By the way, starting with Accounting classes is a very good idea.Accounting is the language of business, and the heart of business.&nbsp;Accounting is the preparation of accounting records -&nbsp;preparation, analyzing, and the interpretation of financial statements. Finance&nbsp;involves making decisions regarding working capital issues such as level of inventory, cash holding, credit levels, risk management, investment portfolios and etc. For all those decisions finance managers use accounting reports. Let me look in google for better explanation. Here is the one:http://www.differencebetween.info/difference-between-accounting-and-finance",2
3524,1379998736,"Hello everyone!&nbsp;Am [REDACTED], 5 had a great passion to do Accounting and FInance, so here I am..",1
5766,1380756481,Why is the item highlighted in red under 'Cash from Operations?'&nbsp;,4
2428,1379641012,"Hello! For the investment section of the cash flow statement, how long does the lifespan of an asset have to be in order to be considered a long-term as opposed to a short-term asset? I know equipment and buildings are to be considered long-term but is there a standard?&nbsp;",5
2663,1379714865,"Hello,I would like to know if the arises in Stockholders equity (from sale of shares or from operations) are not considered as a revenues for the opposite reason explained by our professor. In the video (17:39) it's mentionned that ""Divedends are viewed as a discretionary decision by the board of directors to decide to return some funds to shareholders that is independent of what's going on with the business"".Could we say too that&nbsp;The return of some funds to shareholders are not considered as an expense&nbsp;because the arise in capital are not considered as a revenue ?&nbsp;",5
8522,1382557210,"If you review the course deck or the video carefully, you'll find full explanation abt these jargon. Since we're studying accounting in this regard, it'd better to talk like a insider.",1
1190,1379399875,Hello!My name is [REDACTED]. I am from [REDACTED].I have a background of accounting. I want to refresh and improve my knowledge of accounting and also I want to improve my English language skills.,1
1772,1379491200,"Hi guys, nice to meet you all.",1
6726,1381210528,"Interested! I didn't know that any
course can contribute to PDU. Please let me know what the answer from your
certificate agency is.

",2
1015,1379370532,Hello Everyone!&nbsp;I am [REDACTED] from [REDACTED]. During my MBA program I've taken Accounting courses. I really enjoyed the courses. In this course I wanted to learn more about the Financial Accounting which will help me to gain more skills/experience from my work.&nbsp;,1
4376,1380243663,"[REDACTED],I have a suggestion for you if you are interesting in taking accounting at a college/university. &nbsp;Look online,used book sales or go to a library,and get an Accounting book for Accounting 1 and 2 (usually one big book with two parts inside). &nbsp;It does not really matter if the book is ten years old as debits/credit rules are basically the same as they do not change much. &nbsp;Try to stay with the course and at least get some terminology about accounting that you take with you when you start college. &nbsp;I have taken Accounting a long time ago and am just using this course to brush up on my skills/knowledge. &nbsp;This course moves a little quick and I am already familiar with expenses and payable so I am comfortable but for someone who is just hearing the words they may be a little difficult to grasp if this is your first exposure to such terminology. &nbsp;Sometimes it helps to have a piece of paper or printout to help guide you and you may find a site on the internet that has such information. &nbsp;Good luck to you and you are showing such courage going into a college level course before you graduate from high school.",2
3360,1379961732,Hi[REDACTED] I am from [REDACTED],1
7398,1381666953,"Dear [REDACTED],In the United States it is common for a manufacturer that produces airplanes or jets to announce contracts to the public. &nbsp;Often you will hear Boeing or Lockheed Martin (companies that produce aircrafts) to &nbsp;announce that they have signed a contract. &nbsp;Think of this as that kind of thing that all this is an announcement of a future order.",1
12477,1386215719,Thanks so much for an entertaining and enlightening class. Live long and prosper!,1
9651,1383358356,I think the prof. mentions in his video that all intangible assets undergo impairment tests... I am pretty sure I heard that and saw it in one of his slides..,2
10564,1384534278,"Is this when employees get actual stock in the company instead of options? Will there be a vesting period? If they get actual stock, do they have to pay for it at anytime or they get it at no cost?",4
1576,1379454586,"I had a problem like that once with the last class I took. Did you refresh the page at all while taking it? If you refreshed, it'll keep what you answered in the same place, but move the answers around. What I mean is, say you believe the correct answer is choice 3 for question one. If you refreshed, it would keep your choice with choice 3, but the correct answer is now choice two. Does that make sense?I hope this helps, and good luck!",2
12522,1386301369,"[REDACTED], thank you for&nbsp;this great course!!&nbsp;Because you spent a lot of time to&nbsp;make&nbsp;the lectures more understandable, and interesting&nbsp;to us, I could keep on&nbsp;til the end of this course. I'd like to study more with you in coming course!! Hope to see you again;)",1
9244,1382991582,Do companies in US always pay coupons semi-annually?,4
3621,1380034372," Hi EveryoneThe thing is i don&#39;t have a credit card for the signature track so does that mean i won&#39;t be able to get my verified certificate unless i get a credit card.**
",5
1885,1379516362,"Am I correct, then, to suggest that we actually cannot proceed beyond page 7 of the case?",5
3173,1379907076,"Hi my name is [REDACTED]. I'm starting my own business and also investing in companies. I'm hoping that this course will provide solid basis for doing financial modeling and controlling.Cheers,[REDACTED]",1
8535,1382564097,"I would want to see the answers when the exam period is over... I had a lot of problems with it, even while following the homework problems as a guide and example... I am suspecting some of the questions were not as straightforward as they were in the homework.",4
8353,1382467715,"Problem: There is a typo or other mistake on the page (e.g., factual error, information omitted)Type ID: pages-issuesProblem ID: pages-mistakeBrowser: Chrome 30OS: Windows 7Additional details: Hi there, I think there is a typo in the lecture slides relating to video 4 for week 6. The second slide &quot;Footnote 8: Goodwill and other intangible assets&quot; says Cr. Goodwill (+A) 285.3. Shouldn't this be a decrease in assets if it is being credited? 
Thoroughly enjoying the course :) Thanks for offering it!!  ",5
232,1379301738,"Hi my name is [REDACTED] and I work in the healthcare industry, looking forward to this course!&nbsp;",1
4869,1380452526,"Hi,Let me know she the 3M financial report will be discussed in the Videos ?",4
10037,1383876323,"Thanks, [REDACTED]! &nbsp;I hate Excel for this. &nbsp;I will fix it for next time.",1
1023,1379372120,"Hello Everyone!

I am so happy to be part of this class. My name is [REDACTED] from [REDACTED]. I actually want to gain some knowledge and skills in Financial Accounting to enable me do my job very well. Hoping for a nice class.",1
869,1379355617,"the first video was owesome,however it took me more than 3hrs to finish it, hooly holy holly hollly me. i think i need a break&nbsp;[REDACTED]",3
12196,1386132048,"I loved the last video. Especially the tour of your office - I like details and loved to see whether the computer cable had moved from behind you, the helmets had changed position, whether I could see what the heck all of those paperback books were, and whether you were reading something or were able to speak that smoothly off the top of your head. To see the whole setup was a thrill.I would also like to say how cool it was to see my last name as one of the companies on the final. It didn't even occur to me that those were us students! (and if that isn't true, just don't answer this and let me enjoy the moment...)So a big thanks from one grateful student out of many. As an engineer/mother/candy crush addict, I may never actively use cash flow analysis but you filled in a big gap in my knowledge, and I feel better for having taken this class!",1
7388,1381665297,needs a clarity on the same,2
