id,post_time,post_text,Urgency_1_7
69797,1351700935,"
Evaluation rubric:

Frank O'Hara's
 poem draws on the principles and ideas of the New York School to say something about the differences between poetry and painting. This rubric asks four different questions about how an essay approaches this topic. As you evaluate your peers'
 essays, please try to respond to topics raised in the four questions. However, please also feel free to comment on other aspects of the essay you find striking or suggestive and to ignore aspects of questions below that don't seem relevant to the essay's approach.

1. Form: Does the essay explain how the poem expresses O'Hara's
preference for being a poet and not a painter? (When we use the word ""how,"" we emphasize the importance of thinking about what a poem does - how it uses its formal elements - as much as we think about what it says.) 

2. Painting vs. poetry: Does the essay identify ways in which writing a poem is different from painting a painting, in O'Hara's
view? Does the essay, for example, compare the poem by O'Hara
 called ""Oranges"" and the painting by Mike
Goldberg called ""Sardines""? How successful and/or interesting is the comparison?

3. New York School: Does the essay successfully integrate into its discussion the ""New York School"" style of
I-do-this-I-do-that? Does it attempt to explain why the I-do-this-I-do-that style is well suited to such a large and theoretical or abstract discussion of differences between two arts?

4. Meta-poetry:  Does the essay emphasize the orientation to process in O'Hara's
writing here? Does it, for instance, see a possible irony in the sentence ""My poem / is finished and I haven't mentioned / orange
yet"" or in O'Hara's
quoting Mike Goldberg asserting that his
""painting is / finished""? What we're asking here is whether the essay addresses the meta-poetic qualities of O'Hara's
 poem: the poem is a poem about a painting and a poem about the poet's
 preference for poetry.
You essay does a good job of addressing points 1-3 in the rubric. I really like your observation about poetry possibly being more epansive that painting--it's an arguable point, but a good one. You also did a nice job describing the similarities between poetry and paintg.
i enjoying reading your essay-thank you

(Posted via the peer assessment system)",2
69337,1351661049,"As I follow news on the hurricane Sandy wreaking havoc upon millions, I offer my deepest concerns and prayers to all fellow students and all the american people, who at the moment are in the middle of this crisis.  ",1
42304,1349623936,"Just a small point.  I'm new to the course and have hurtled through week 1 & 2 over 48 hours, including one essay, so perhaps my brain is fried, but whilst really enjoying the course, I'm finding the reductive nature of the quizzes a little problematic, some it this may just be, I'm not in a find the right answer mode, or indeed even, a read the questions properly mode.  However, I disagree with some of the instances of what is considered to be the 'right' answer.  The example I want to share, relates to the the 'at desk' question in the second week quiz.  I think you can argue, as I would, that her omission of my or a, can be considered as making the desk non-personal, and that doesn't negate that it is also personal.  Both meanings can co-exist within the poem.  She is referring to her own desk, and so it is personal, but by the same token, by describing herself as 'at desk, she is responding to her grandfather's imperative get 'a trade' and so is expressing that she is in a state of being 'at work' , and when she is ""at work"", she is 'at desk', rather that at mill, or factory, or office, and that this generalised impersonal place, such as a factory would be described, is translated into her world as being 'at desk'. Thereby operating as a statement of I am 'at work', my desk is my work, as an answer to the implied criticism from the grandfather to learn a trade.  Both meanings, the personal and the generalised, I would argue provides more resonance, and more layers of meaning and and references the broader context of the traditional world of work, and the language used to describe it. ",5
61351,1351002690,"[REDACTED]- there are actually a number of commas throughout the poem, but you are right: none of the lines are end-stopped (end in a period). For all: How does the lack of periods in the poem effect your reading of it? Does the lack of punctuation in the last line of the poem render the moment ""never-ending,"" as [REDACTED] sees it? ",2
18348,1348498438,"
Here is a guide for assessing and commenting on essay #1 (close reading of Dickinsonâ€™s â€œI taste a liquor never brewedâ€). Please answer, at least briefly, all five sets of questions. Does the essay do more than paraphrase the poem? In other words, does the essay quote and/or in other ways account for the actual words used by poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? Once youâ€™ve noted and remarked on whether the essay discusses these things, comment on how effectively, significantly and/or interestingly the essay does so.Does the paper say something about how Dickinsonâ€™s dashes works? If yes, then please remark on how effectively, significantly and/or interestingly the essay deals with the dashes? Does the paper account in some way for the stanzaic form? If yes, then please remark on how effectively, significantly and/or interestingly it discusses how the poemâ€™s form interacts with its content. For most essays that deal with this topic, the discussion will describe the way in which the speakerâ€™s figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble.Does the way the poem is written account for â€“ or befit â€“ the â€œstoryâ€ being told about the speaker? If yes, then please remark on how effectively, significantly and/or interestingly the essay handles this issue.Does the paper in some way follow the shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the paper account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so? 
A close look at nearly every word, but the structure of the essay itself is rather rigid and predictiable. Although the essay has a clear overall purpose, it lacks a life of its own, being too dependent on the poem under consideration. Instead, follow your own train of thought and let the structure of your essay emerge of its own accord rather than adhere to a simple blueprint.

(Posted via the peer assessment system)",2
22362,1348521714,"
Here is a guide for assessing and commenting on essay #1 (close reading of Dickinsonâ€™s â€œI taste a liquor never brewedâ€). Please answer, at least briefly, all five sets of questions. Does the essay do more than paraphrase the poem? In other words, does the essay quote and/or in other ways account for the actual words used by poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? Once youâ€™ve noted and remarked on whether the essay discusses these things, comment on how effectively, significantly and/or interestingly the essay does so.Does the paper say something about how Dickinsonâ€™s dashes works? If yes, then please remark on how effectively, significantly and/or interestingly the essay deals with the dashes? Does the paper account in some way for the stanzaic form? If yes, then please remark on how effectively, significantly and/or interestingly it discusses how the poemâ€™s form interacts with its content. For most essays that deal with this topic, the discussion will describe the way in which the speakerâ€™s figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble.Does the way the poem is written account for â€“ or befit â€“ the â€œstoryâ€ being told about the speaker? If yes, then please remark on how effectively, significantly and/or interestingly the essay handles this issue.Does the paper in some way follow the shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the paper account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so? 

The essay&nbsp; is more than paraphrasing the poem , and I agree with her/him that poet is in spiritual hangover . It's a very short essay and I think&nbsp; it leaves some points that can be discuss more.

The essay does not talk anything about the dashes which are frequently used in the Emily's poems


Essay does not talk anything about the stanzaic form of the poem . However its talk about the figurative drukenness of the speaker.


the essay talks about the poets love of nature ,but there are some other points that needed more analysis.


The essay does not talk about the shifting metaphor.


Overall its a good effort and it will help us to know more about the poem .

(Posted via the peer assessment system)",2
90396,1353760189,I'd like to see a course on Australian literature. Our wonderful novelists and poets aren't much known to the wider world and I think they deserve broader and more in depth attention.,1
17279,1348489639,"
Do a ""close reading"" of the poem, in a short essay.
Emily Dickenson's poem &ldquo;I taste a liquor never brewed&rdquo; turns the image of being staggeringly drunk to a surprisingly positive, even redemptive, experience. The poem is a ballad, a form which evokes the drinking songs heard in the taverns and inns where one would expect an &ldquo;Inebriate&rdquo; and &ldquo;Debauchee&rdquo; to spend time. Dickenson, however, turns the ballad into a lofty exultation in the joy of beauty and nature, with the four stanzas evoking the four seasons. The excess in the poem is not alcoholic debauchery but an overflowing joy that lifts the drunkard up to heaven.
In the first stanza, the immediate mention of alcohol-related terms &ldquo;liquor,&rdquo; &ldquo;brew[ing],&rdquo; &ldquo;Tankards,&rdquo; and &ldquo;Vats upon the Rhine&rdquo; evokes images of darkened taverns and swigs of beer. At the same time, the first stanza includes the disconcerting image of &ldquo;Tankards scooped in Pearl,&rdquo; where &ldquo;Pearl&rdquo; evokes refinement, luxury and wealth&mdash;opposite associations from those of the other beery language. Pearl also evokes the 'pearly gates' of the Christian vision of heaven. ED claims in this stanza to be drinking a liquor that is superior to any physical alcohol.&nbsp;What might this &ldquo;liquor never brewed&rdquo; be?
The poet reveals in the second stanza that it is &ldquo;Air&rdquo; and &ldquo;Dew&rdquo; which are rendering her an &ldquo;Inebriate&rdquo; and &ldquo;Debauchee.&rdquo; Rather than getting drunk at night in closed quarters, the poet is &ldquo;Reeling &ndash; thro endless summer days&rdquo;: drunk off of the bright blue sky (&ldquo;Molten Blue&rdquo;) and the prodigal abundance of summer. Nature creates in her effects reminiscent of drunkenness: euphoria, dis-inhibition, poor balance (i.e. deviation from society's straight and narrow ideology). The exploration of inebriation in nature continues in the next stanza, where we encounter &ldquo;the drunken Bee&rdquo; being turned out of its foxglove residence, and Butterflies that are swearing off their whiskey. In contrast to the Bee and Butterfly, though, the poet says she &ldquo;shall but drink the more!&rdquo; That is, even if nature rebukes the bees for being drunk on life, and even if butterflies decide to sober up, ED will only &ldquo;drink&rdquo; more, rather than being discouraged. When the summer days turn to autumn drear, the inebriation will continue.
In the last stanza, the poet reveals the end of her drinking, introduced with the word &ldquo;Till.&rdquo; The scene the drinker is waiting, even longing, for, includes Seraphs celebrating and the Saints running eagerly to their windows: distinctly religious imagery that evokes Heaven. The Seraphs with their ""snowy Hats"" (winter) are traditionally considered highest angels, who are &ldquo;associated with light, ardor and purity&rdquo; (Oxford American Dictionary), and the Saints are extraordinarily good and holy followers of God, well-respected and revered&mdash;the opposite of drunkards who are despised. The poet says she will drink until these holy characters run to their windows (how undignified and childlike!), &ldquo;to see the little Tippler&rdquo; (the poem's habitual drinker, presumably Emily). How peculiar to see the Saints running to see a degenerate drunk! But here the Tippler isn't degenerate or immoral, because the &ldquo;liquor&rdquo; isn't a physical alcohol but is the distillation of life, joy, energy itself.
And the little Tippler is &ldquo;Leaning against the &ndash; Sun --&rdquo;! The leaning reveals a drunk who can't hold herself up, thus is leaning, i.e. depending, on someone else&mdash;a picture of spiritual or emotional dependence, neediness. Leaning against someone is also a sign of intimacy with that person. The drunk&nbsp;leans against &ldquo;the &ndash; Sun &ndash;"". The physical Sun is light, heat, source of warmth and energy, the basis for all of life. &ldquo;Sun&rdquo; has religious or spiritual symbolism as well, which is bolstered by its juxtaposition with the Seraphs and Saints. Like the physical Sun, Christ or God is the source of life and light, warmth and joy and abundance, in Christianity, and ED may be punning on Son/Sun here since Christ is considered the Son of God (and the Son of Man) and is often referred to simply as the Son.
It seems, then, that the poet's inebriation brings her into a deeper connection with life, and even into a more intimate and dependent relationship with God, where she leans up against Him while the saints and angels look on and cheer. This meaning is not immediately obvious upon a first reading of the poem, but emerges to a reader who take the time to &ldquo;drink in&rdquo; the implications of each word and image. The poet never directly names the liquor that inebriates her, nor the setting of the final scene. Even the identity of the Sun is veiled. The meaning of the poem is open to one who is also &ldquo;drunk&rdquo; on the air and sky as the poet is, but it is closed to anyone not willing to &ldquo;reel&rdquo; through the &ldquo;endless summer days&rdquo; of nature and of poetry. The inebriation of light and life brings many rewards, from the humble opening of this poem to the sublime opening of Heaven.

(Posted via the peer assessment system)
",2
3255,1347360283,"That's a great point [REDACTED]. And I think you really hit the nail on that head when bringing up the topic of translation verses interpretation. I find that very often when teaching literature or poetry to my English learners. I think something that really highlights this difference is the amount of connotations some words possess, as to say depending on the definition you favor your interpretation will clearly differ. I have seen this in poetry analysis with my advanced students. They all have a slightly different definition in mind and with that they see the text in a completely different way in comparison to their peers.",1
44022,1349698479,"
There are a number of specific ways in which version 2 of the Williams poem is considered more imagist than version 1. This rubric addresses those specific ways in five different questions. As you evaluate your peers' essays, please answer, at least briefly, all five questions. However, please also feel free to comment on other aspects of the essay you find striking or suggestive.   Condensation: Does the essay note that version 2 is shorter than version 1? If so, how fully, convincingly and/or interestingly does the essay explain how and where in the open the condensation has occurred? Grammar: Does the essay note the basic difference in the grammar between the two versions? Each is a complete sentence. The first version uses a â€œWhileâ€-clause, setting up a logical condition: (while this happens, [then/therefore] that happens). Thus the logical flow of the first version works on a hinge â€“ a turn that happens as the word â€œthisâ€ in â€œthis little child.â€ If Williams used punctuation, a comma would go after â€œher handâ€ and before â€œthis little child.â€ The second version, however, uses no conditional logic. It moves directly from the sitting to the window. Does the essay notice these things? Does the essay explain or account for these differences? Prepositions: Does the essay note that the second version uses a great many prepositions (â€œwith,â€ â€œon,â€ â€œin,â€ â€œtoâ€) and that these are positional or position-setting words? The second version use prepositions to create a scene or location and sets up positional relationships between and among its parts. How well or interestingly does the essay remark on the prepositions and their effects? Subjectivity: Now for the most difficult aspect of the poem. One of the mysteries of the poem (in both versions) is the position or location or subjectivity of the speaker. Where is he? Who is he? He seems to be looking into the scene, possibly from the outside. For example, does the speaker in any way make us think about the missing member of this family? We see a â€œyoung womanâ€ and a child; it seems possible that she is the mother of the child. Readers naturally wonder if there is a father â€œin the picture,â€ as it were. Has he left them alone? Is he the speaker? How does version 2 treat the subjectivity of the speaker differently than version 1? An essay that remarks on subjectivity in the poem should be praised! Tradition: Some interpreters might want to say that the woman and infant remind us of the iconic Christian pose â€“ Madonna and child. This would suggest symbolism and a nod at â€“ or possibly an ironic remaking of - this kind of traditional painterly meaning. Someone arguing that either version of the poem is imagist might point out a â€œMake It Newâ€ approach to the tradition. Does the essay happen to mention this? If so, does it identify such a â€œquotationâ€ from traditional iconography as a modernist turn against tradition? In general, does such a mention support the objective of identifying imagist aspects of this writing? 
Yes, I think you see the problems in v1 from the imagist manifesto point of view. But I think you might be a little harsh. I mean. . .he decided not to publish it. It is a draft and takes him towards the final. I also think you might want to reconsider your view on ""story."" An image (in fact Imagism) can reveal a scene or image that tells a story or even a fragment of a story. The poem has emotion. It has possibility. And. . . this poem has two characters that interact in a very special way in a special moment. And it's very important for the appreciation of the poem to not neglect it. &nbsp;

(Posted via the peer assessment system)",3
62789,1351369166,"Just jump started Chap 9.1 Love Perelman's voice (a baritone sax) and his ""Chronic Meanings"" (pushing possibilities). So far my favorite discovery.",1
25516,1348543906,"
Here is a guide for assessing and commenting on essay #1 (close reading of Dickinsonâ€™s â€œI taste a liquor never brewedâ€). Please answer, at least briefly, all five sets of questions. Does the essay do more than paraphrase the poem? In other words, does the essay quote and/or in other ways account for the actual words used by poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? Once youâ€™ve noted and remarked on whether the essay discusses these things, comment on how effectively, significantly and/or interestingly the essay does so.Does the paper say something about how Dickinsonâ€™s dashes works? If yes, then please remark on how effectively, significantly and/or interestingly the essay deals with the dashes? Does the paper account in some way for the stanzaic form? If yes, then please remark on how effectively, significantly and/or interestingly it discusses how the poemâ€™s form interacts with its content. For most essays that deal with this topic, the discussion will describe the way in which the speakerâ€™s figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble.Does the way the poem is written account for â€“ or befit â€“ the â€œstoryâ€ being told about the speaker? If yes, then please remark on how effectively, significantly and/or interestingly the essay handles this issue.Does the paper in some way follow the shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the paper account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so? 
Your ""close reading"" of the poem contained much of the same summer-like energy that was contained in the original piece. You seem to have a natural exhuberance for things like flowers and insects and sunshine, and your writing reveals a heart for nature. Your image of ED outside dancing with her arms extended in appreciation of summer's natural beauty is a great observation about the ""story"" of the speaker. I think you are rlght in your assessment that this poem is not just about summer, but something more eternal and spiritual. (heaven, goodness) I really your speculation at the end of &nbsp;your essay suggesting that the little tippler may indeed be a sunflower. How appropriate.&nbsp;

(Posted via the peer assessment system)",2
25929,1348555508,"
Here is a guide for assessing and commenting on essay #1 (close reading of Dickinsonâ€™s â€œI taste a liquor never brewedâ€). Please answer, at least briefly, all five sets of questions. Does the essay do more than paraphrase the poem? In other words, does the essay quote and/or in other ways account for the actual words used by poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? Once youâ€™ve noted and remarked on whether the essay discusses these things, comment on how effectively, significantly and/or interestingly the essay does so.Does the paper say something about how Dickinsonâ€™s dashes works? If yes, then please remark on how effectively, significantly and/or interestingly the essay deals with the dashes? Does the paper account in some way for the stanzaic form? If yes, then please remark on how effectively, significantly and/or interestingly it discusses how the poemâ€™s form interacts with its content. For most essays that deal with this topic, the discussion will describe the way in which the speakerâ€™s figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble.Does the way the poem is written account for â€“ or befit â€“ the â€œstoryâ€ being told about the speaker? If yes, then please remark on how effectively, significantly and/or interestingly the essay handles this issue.Does the paper in some way follow the shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the paper account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so? 
This particularly essay brought a interpretation really close to a literal meaning to the whole poem. Of course, there's some bold lines of thinking that improve the text, just like:""...the little tippler in her state of wonderful natural intoxication, as the poet leans against the sun like a drunk against a lamp post""; it was a differential to enrich the metaphor understanding. The liquor was interpreted as a special kind ok drink, the poet was identified in some word assets (""I"" and ""the little Tippler"") and the paper does a special reference about the dashes: ""The poem contains numerous dashes and breaks giving it a staggering or drunken feel, like the flights of butterflies and bees, or the gate of someone who has had too much to drink.( It is interesting to note that there are other publications of this poem in books and other media that have smoothed out the appearance of the poem by removing the dashes and replacing some of them with commas.This seems even more remarkable since this is one of the few poems published during Dickenson's lifetime. It would be interesting to see what the actual original manuscript looks like.""&nbsp; This definitly was a differential. And Emily experience on drinking liquor was compared to her personal thought on nature, a kind of fascination and splendor equal to the liquor debuchee result that justifies the essay's title. &nbsp;The whole text explored in a compact manner all Emily's intentions on the poem. Wasn't a superficial reading, but was placed in some common notions about this particular Dickinson's work. Even so, it's a good one.

(Posted via the peer assessment system)",2
81896,1352806858,"In response to Bernadette Mayer's ideas of experimentation I have used a personal poem. This poem seemed as if it could conform to the New York School by dealing with every day events using plain language. It does not conform because I have imposed meaning. However, it is based on an experience no one would know unless I recorded it. It is an attempt to write ""something that has never been written before.""

FOR MY BROTHER, THE MONK,

WHO WAS NOT ALLOWED TO BE THERE

The last time I saw them together, 

our father had a feeding tube. 

At home, our mother made his meals a feast 

as she always did for us.

I saw her pull her wheelchair close to his.

One of her hands lifted a can of Ensure;

the other that life-saving, transparent snake.

She began to pour. They didn't pray or give

any kind of thanks, but she turned to me,

saying, ""This is how we lap dance.""

Remember how deeply blue her eyes were?

A deeper blue in death, her eyes that day

were full of an intimacy we never knew existed

behind their bedroom door.

In response to this assignment's prompt I eliminated all prepositonal phrases as I tend to use them a lot. I was interested in seeing if the poem made sense or was improved. Here is what was left:

The last time I saw them together,

our father had a feeding tube.

Our mother made his meals a feast

as she always did.

I saw her pull her wheelchair close.

One hand lifted a can,

the other that life-saving, transparent snake.

She began to pour. They didn't pray or give

any kind, but she turned,

saying, ""This is how we lap dance.""

Remember how deeply blue her eyes were?

A deeper blue, her eyes that day

were full we never knew existed.

As I studied the results of the experiment I saw the poem, while awkward in some places, had become pleasantly condensed. It was clear I was trying to present an image. I thought of Williams and the Imagists. Without the prepositional phrases I could see the bones of the poem. How much flesh did I want to put on? Did I even like the former version? I would leave out the prepositional phrases in my next revision. I would also leave out punctuation but keep capitals at the beginning of each complete thought. Word choice and order became more important. I read the poem aloud which I often forget to do. The word ""did"" in line 4 sounded harsh; I replaced it with the softer ""had."" I realized using the word ""intimacy"" wasn't necessary if I could show it; hence, the  addition of ""their knees touched."" I saw the poem could be written in couplets. My parents' beautiful, but irreligious, ritual became a kind of eucharistic celebration. I didn't need the words ""life-saving."" ""Transparent snake"" would do. ""Can"" was replaced with ""cup"" and my mother's words were ""offered"" reinforcing the image of communion. Hopefully, the poem now presented a simple, but active image- an icon for my brother. I could now change the title.  The use of Mayer's prompting freed me to experiment with/within my own creativity. The following version seems more true, clear, vivid and, certainly, more concentrated.  I am thankful.                                      

ICON FOR MY BROTHER, THE MONK,

WHO WAS NOT ALLOWED TO BE THERE 

The last time I saw them together

our father had a feeding tube

Our mother made his meals a feast

as she always had

She pulled her wheelchair close

Their knees touched

One hand lifted a cup

The other that transparent snake

She began to pour

They didn't pray or give thanks

But she offered these words

This is how we lap dance

How deeply blue her eyes were

Death brought a deeper blue",2
