id,post_time,post_text,Urgency_1_7
2747,1368270574,"Hi,Am I still able to participate in this course at the time of writing?Best Regards",4
5942,1372326321,Hi GuysI did not realise &nbsp;a discussion had started regarded Linked-in and I started one myself ([REDACTED]).I had just created a Linked-in profile yesterday regarding the course:&nbsp;[REDACTED]&nbsp;and i'm easy regarding joining this or the existing group. the point is to stay connected and support one another.&nbsp;Good luck on all future projects.[REDACTED]Ps - if it's easier to manage I can change it class specific - ie April 2013 class only - so we have the option of one for this class and one general one (the existing older group),2
5054,1370700544,"Good morning!Given the behavior from [REDACTED] and the not very clear behavior in the management of the [REDACTED] Microeconomics course and for the issue of relative certificates, I would like to know if anyone here has problems with outputting the certificate of Microeconomics course at [REDACTED].Also, I must point out that the Microeconomics course and the course of [REDACTED] have been removed from the page at [REDACTED].Thank you!",5
1317,1367736612,"Websites of many architecture firmsandwww.chinavisual.com&nbsp;www.designboom.comand some interesting magizines,some artists' blogs",2
3716,1369026554,"As long it the intent is clear, it should not matter whether the numbering is alphabetical, roman or numerical. We are here to learn design and in design you are not expected to stick to rules that do not matter..&nbsp; :)",2
79,1367245083,"Yes, and take a look at the ""Website Example"" I've given some other sites. Please use whatever you'd like.",1
1054,1367637870,"Are these references online/referenced online? (even an amazon listing for a book title or artifact) If so, then you could link them in the text where you discuss them, but if those online references are more along the lines of an amazon listing than a digital resource, then I'd suggest either a brief listing at the end of the blog post where they're discussed or a separate reference page with all references in addition to the link. Which of those you choose would, in my opinion, depend on the number of references in the post. If the latter, I would still recommend directing readers interested in citations to the reference page at the end of any post with sources.",2
2489,1368051362,How do i contact the TA's or prof? Does anyone know? Thank you&nbsp;,4
2468,1368043499,I am unable to understand this assignment.Please explain do we need to write a paragraph for the refinment or a single line.Also please explain other points too.,4
2949,1368416771,"Hello Everyone,Can you please fill out this user needs survey for my world saving mobile app? Thanks!Permaculture Eco-Guide Design Survey:[REDACTED]",2
5331,1371288169,"Hi :)I voted for all your projects and it was funny!I want to thank all of you for voting mine, too!Have a nice weekend :)",1
32,1367223069,"I'm in [REDACTED] and the time difference means that even if I post before the due time of Sunday 11:59PM US Eastern, my blog post would show that it was posted on the Monday, because that's what day it will be here. Will this be accounted for in peer reviews or will I have to change my system dates back to US time? Submitting on Sunday in [REDACTED] (to get the blog post time set to Sunday) when it's still only Saturday in the US doesn't really seem fair as it means almost a full day of work time is lost.",5
387,1367367331,Hey [REDACTED]! I am not clear as to what page you are unable to access.. The link which you have is accesible to me. It opens. I guess just try after a reboot and a break ! :)Hope all goes well soon!,1
5774,1372058715,"The problem summary:Steps to reproduce:Since week 1 im asking about this issue, I submitted my work for first week but no one evaluated it. Its not important as I have 99 of the 100 points of the course, but I would be happy to have 100 of 100 points .",5
373,1367358914,"If you're using a tablet/stylus for digital sketching, I'd still consider that sketching compared to using, say the pen tool, in Illustrator which may still be considered ""sketching"" for this course.I have a scanner, but I prefer to sketch digitally on my tablet using a stylus pen and Sketchbook Pro so that I don't waste paper and all my ideas are accessible digitally. :)",2
947,1367596933,"Oh, and by the way, your website doesnt have a blog, I dont think it is necessary, you've done everything they've asked so far, and you have the correct structure, I believe. I did add a blog to mine, but it's an extra, so I can post my personal notes and so on.[REDACTED];)",2
2426,1368029405,"Cooler necessary to refrigerate groceries on hot days while transporting from store to home (walk, bike, public transport or car trunk).",1
3372,1368664110,"Hi, yes, you only need to post your perspective drawing of a chair.",1
5314,1371243243,"Hi [REDACTED] and [REDACTED],I have no words to thank the possibility of doing this course. I always liked design, but knowing the methodology increased my admiration for the area. I am a tech person, and I intend to use the methodology of the course to create and improve services I provide.Thank you very much for the opportunity.I speak of course of you to everyone I know.I'm from [REDACTED] and Coursera is still not much known here.Congratulations for the work.hugs,",3
1088,1367662608,"You do not need to do it.It's optional and it's both a way to pay back Coursera for the great service is providing and a more reliable way to show your study accomplishments.Non ce n'ÃƒÂ© bisogno.ÃƒË† facoltativo, ed ÃƒÂ© allo stesso tempo un buon modo per ripagare Coursera per il magnifico servizio che offre e per avere un modo piÃƒÂ¹ autorevole di esibire il risultato dei propri studi.",2
2283,1367939253,"The problem summary:Unfortunately some of students posted invalid Weebly link, so their work can't be evaluated&nbsp;Check your published link (send to friend or just open it in another page or tab) and be sure it works for all.Where to find the link? See screenshot here: [REDACTED]Thank you!",1
2063,1367861849,+1 for this.,1
2256,1367929686,"I ended up nearly missing the deadline but making it in roughly 3 hours, it is bad practice but remember that even doing sloppy work is better than nothing, sometimes you come up with the most interesting ideas when you race to the deadline.I can't speak for everyone but I'm not really doing this for the points or for someone else, it is more of a personal challenge that I must meet and the points are just there to keep me in check.Do you really get anything out of the points in the end?",3
1257,1367709545,"Hello from [REDACTED].., I'm [REDACTED] and this is my site.",3
2152,1367878126,Is anyone else working on a garden project?,2
2561,1368127892,"Hey all! Great ideas all around. Any other folks living in small spaces (apartments, studios, etc) that would benefit from a room divider or better organization for books, files, knick knacks, etc? I'm working on a multifunctional and modular&nbsp;room divider storage center (most likely for books, in my case) and would welcome any user needs that people had. Have limited access to friend group, though a couple people expressed interest in a solution like this, so any additional input is welcomed!&nbsp;Thanks looking ^_^[REDACTED]",3
1007,1367617648,I also have this problem.,3
3733,1369035719,"""A 20% penalty has been applied because you did not complete the entire evaluation portion of the assessment.""I've got a penalty when&nbsp;I actually evaluated all&nbsp;5 students for each assignment. The points are important to me as I am considering paying for signature track.However, one student posted the wrong link, with weebly homepage instead of&nbsp;his/hers website adress so I gave 0 points for that particular task as I haven't been able to see the completed assignment. Is this can be the reason why I have received a 20% penalty?&nbsp;Can anyone from staff respond to this querie please?",6
2350,1367965540,Same Problem!,3
5472,1371476759,"As I had the same doubt , I downloaded the videos , subtitles and PDF. In the 'Download Lectures' section there are links for all of them. &nbsp; 1.39GB all the course. &nbsp;I dont want to share it online cause I think It would be bad for the purpouse of the course, but If authors of the course does not mid that people share the material I could share it here by Torrent for example.",4
2804,1368302274,It helps if you find a picture of a chair and sketch from it,1
2395,1367998093,"If I may be more cynical, this assumes added privileges and rights to the consumer or individual beyond the rights of the community society or environment at large. And if consumption entitles you to more rights, then the more you consume, the more rights you have.Is the user the only person we design for? ",3
4050,1369386304,"Hi [REDACTED], It looks great Clear and species, great ideas :)Personal I like your design idea: Rubber Donut best&nbsp; ",1
942,1367595809,"Well, im sending my page: [REDACTED]I will make it better, in time...",2
4376,1369775309,It's in week 5 of the syllabus https://class.coursera.org/design-002/wiki/view?page=syllabus#week5video: https://class.coursera.org/design-002/lecture/140rules: https://class.coursera.org/design-002/wiki/view?page=tshirt,1
3721,1369030127,"so do I, and I know I did all 5 and more!",3
4009,1369327287,"I think it could be something like a flowchart&nbsp;with some sketches and pics.&nbsp;You can find&nbsp;simple templates here: [REDACTED]Have to say, I feel this course doesn't provide enough info on the design process for creating non-phisycal artifacts. There is certainly room for improvement.",3
1779,1367816772,[REDACTED]HERE is mine and hope u enjoy surfing on that..I will really try my best next time since people here are really doing great job!,2
4917,1370283516,"I have friends who have successfully made some 3D prints based on what&nbsp[REDACTED]&nbsp;Maybe you want to give that one a try...regards,[REDACTED]",2
3279,1368561140,"[REDACTED], I didn't post a weebly link. Thanks [REDACTED].",1
2204,1367894815,"Here it is:[REDACTED]&nbsp;I am truly excited and&nbsp;energized&nbsp;to see so much of wonderful stuff created by my classmates.I welcome your suggestions and feedback.Thank you. You have a wonderful day ahead.Regards,[REDACTED]",2
2180,1367882941,Yes I'm doing a garden. Here is my link.&nbsp;[REDACTED],2
520,1367409441,"My inspiration comes from the fact that every time I try to eat tortilla chips with salsa/dip, the small chips at the bottom of the bag are impossible to dunk without getting your hand covered in dip, and even more difficult to scoop with. It's a fairly abstract problem but one I think could be fun to solve...anyone have any thoughts on it? Many thanks in advance.",4
650,1367456263,"The statement of accomplishment will give you a ""piece of paper"" with [REDACTED] on it and [REDACTED]'s signature. The signature track means that they verified you as a user and it's more of a branded certificate. Both require you to earn a threshold score, I would probably advise against it for now if you're not sure.",2
2589,1368139965,This is my gap:[REDACTED],1
3634,1368987255,"I love it :) Do you know the danish company RICE ? http://www.rice.dkYou can probably sell design ideas like that, to this company :)",2
