id,post_time,post_text,Urgency_1_7
98,1444636370,"It's[REDACTED]from [REDACTED].I'm a programmer, working with data privacy, more precisely with web personalization problems. I hope to refresh my knowledge here. ",1
189,1445305555,why does this derive this way?,3
183,1445252005,"I'd like to get an explanation of question 1, infering to a variety of properties from the axioms. Guess you can't without giving away the question?",4
488,1447521577,Any tip for question 7? I'm a little lost on how to consider the profit and expectation formula given under the hint.,4
632,1449009829,Thank you all for participating in the repast.  My fellow chefs and I are delighted that you've enjoyed it.  Good fortune in all your endeavours.,1
442,1447284962,"Hi, as I rechecked I think these two questions are fine now...I hope I am not missing anything:]",1
325,1446469829,"[REDACTED], the mathematical relations alone tell us how to ponder this problem, and not what our interpretations of its wording entail or do not entail. Intuition is insufficient, and that is perhaps a major lesson of this exercise. That there are obfuscations in problem statements is not hard to fathom. To specifics, then: The condition is that some ordering of the genders of the children is not irrelevant, and it is assumed you know why this is. The lesson is on computing probabilities given specific side information.When you say the problem is a 'bad teaching example', you claim that you're not getting your money's worth from this free education. You may easily request to have your money back.",2
552,1448315210,"Tough, but clear. Lectures delivered in depth and with a lot of enthusiasm.Thanks a lot for your time.",1
623,1448975539,"Prof. [REDACTED] is da' man! (And so too are the rest of the chefs,  [REDACTED]etc). I have covered some of this material previously and used this course as a refresher but I felt that I had learned new ways of understanding these fundamentals - like how one of Kolmogorov's deputies lamented on teaching measure-theoretic probability, ""I teach the students first year and they don't understand, I teach the students another year and they still DONT understand, then I teach them the third year and I finally understand!"" Prof. [REDACTED], I really appreciate your gargantuan effort in providing us with such detailed lectures spread across many hours (whereas other professors may choose to summarily shorten and let the student gain their own intuition, as is the case with the majority of courses).Here's wishing you the best of karma and hoping our paths cross once again.Cheers[REDACTED]",2
96,1444625998,"Prof  [REDACTED], I recently purchased [REDACTED]. Its early days, but so far I'm finding it most enlightening. I'm trying to work through the relevant parts of the book in parallel with the course, which suits my study style.The cover of the book makes reference to selected solutions being available at the Cambridge University Press website. The website tells me that the solutions are available to lecturers only in order to preserve secrecy. This is understandable, but I wonder whether say the solutions to odd-numbered (or other selected) problems might be unveiled as some other texts do?[REDACTED]",1
492,1447584523,My solution was more direct. If A is the event you acquire item 1 and B the event you acquire item 2 then we require:$$P(A^c \cup B^c)=P(A^c)+P(B^c)-P(A^c \cap B^c)$$$$=2(1-\frac{1}{n})^t-(1-\frac{2}{n})^t$$,2
509,1447827535,"I am not familiar to write mathematical notation in this post, but had a question on the ideas from?REDACTED] 's in developing the relation in Tableau 11.1:f:Goal is to find the equivalent confidence level:P{|sn/n-P| &gt;e}and started by summing the area under the bad region (outer bound) ?i.e?(np - e) and (np +e).At one point we sum up from 0 to n which means we sum up the entire region.This means the final relation we get 1/(4ne^2) is for the whole region.When we started we needed the area under bad region, then why are we calculating the complete area.What is the use of the probability which says it is less than?1/(4ne^2)? The advantage we got is to avoid knowing p!Any hints! Thanks in advance!",4
45,1444174158,"Let's shift from career or season statistics for the pros, and give a player 100 free throws at a session. (A player like me who will miss more than he makes, say 40 - 50% shooter).Will I have a run of 5 successes?How does it factor in for me if my average is 30% made. (More likely average.)",3
72,1444330455,"As [REDACTED] has pointed out, the course does offer a Statement of Accomplishment.  The conditions are spelt out in the posted Course Information: click on the The Ingredients: Information button at the top of the sidebar.  You will find other useful information about the course here as well and it may save you some time if you glance over the course organisation and format.",2
447,1447293456,"Hi [REDACTED],I computed $$4.68\times 10^{-5}$$ for the probability of [REDACTED]'s streak as given in the problem. In my postinghttps://class.coursera.org/probability-002/forum/thread?thread_id=137,I went-on to additional calculations and bemusement on this subject.",1
215,1445474580,I fully understand that not everyone has the time to absorb all the material I'm presenting and that some students would like to have the opportunity to take in the lectures at a more relaxed pace or refer back to the material at a later time.  With this in mind I intend to archive the video lectures so that course participants may access them at any time even after the course session has officially drawn to a close.  Some session-specific segments such as the Discussion Forum will be closed after the session ends but the video lectures themselves will continue to be available.  I hope this helps.  Best wishes in your studies. — [REDACTED],1
295,1446077619,"The 8.1:d video lecture deals with it in great detail so this is not to important but I wanted to let you know.Slide 6 of the corresponding presentation says:$$P(A|B) = P(B|A)$$ iff $$P(A) = P(B)$$.So, the right hand side is missing: ""or $$P(A \cap B) = 0$$""",4
449,1447310320,great work[REDACTED]!!!,1
425,1447168937,"in my solution X=Xerses has blues eyesin Q5 P(X) is calculated formally taking into account all the genotypes$$P(X)=\sum_j P(X | G_i)P(G_i) = \frac{1}{4}$$in Q6, knowing that Xerses has blue eyes I've restricted the parental genotypes to the subgroup of four, but I think that you get the same results also including formally all the genotypes.",2
538,1448223322,"There is a problem when both children can have name Jane.In this case the events ""Jane a boy"" and ""Jane a girl"" are intersecting, so we can't use the theorem of total probability like in solution:P(at least one boy | Jane a girl)*P(Jane a girl)+P(at least one boy | Jane a boy)*P(Jane a boy)=1/2*2/3+1*1/3=2/3What is the solution in this case?",3
381,1446875154,"Given in lecturecase1(AA, Aa) -&gt; Aa the conditional probability is 1.1/2.case2In case of (Aa,Aa) -&gt; Aa the conditional probability is 1/2.1/2 + 1/2.1/2It is unclear when probability becomes 1/2 and when it is 1.Initially it was clear but the introduction of case2 confused me completely.If any one has understood better please clarify!Thanks in advance!",4
113,1444740416,"Hello,I don't quite understand what it means in terms of coins; why is HT indistinguishable from TH, whearas the coins themselves are distinguishable (H and T).Thanks for explaining in more detail.Kind regards, [REDACTED].",4
