id,post_time,post_text,Urgency_1_7
343,1415516667,"I think technology has still room for improvement, look at the recent failure of NASA space launch and the Virgin Galactic test. However it is now an inevitable part of our daily life (ie: smartphones). TV are now connected to Wi-Fi! however technology still needs 10-15 years to reach its climax??",2
1213,1418626659,"Problem: There is a typo or other mistake on the page (e.g., factual error, information omitted)Problem ID: pages-mistakeURL: https://class.coursera.org/globaltrends-002/help/report/pages-mistakeBrowser: Chrome 39OS: Windows 7Additional details: Kindly refer to slide 35 in the lecture notes for week 7 . In the map , Kashmir is shown as a part of Pakistan. Globally , Kashmir is considered as a disputed territory. But The organizers of this course have gone one step ahead and granted this territory to Pakistan.??Screenshot:",5
1347,1419335332,hey therethe new link provided is working finethanx alot,1
643,1416116339,"As of the moment we have organizations targeting fast food chains thus forcing them to provide us with healthier options. The FDA and other federal food research/inspection organizations have to ensure ingredients are safe to consume i.e BHTs in cereals, etc. I think they should also let us know if these ingredients have addictive qualities. We need to manage our diet to prevent further harm. It may require accommodating it to some extent in the beginning in order to manage it. The goal should be health eating, healthy calorie intake, healthy life style choices. Some individuals who may appear overweight are healthy and others who are underweight are unhealthy i.e. have high blood pressure, high cholesterol, etc... We need to link excessive eating to obesity to remove stereotype from other who eat healthy but are large structured by genetics.",2
580,1415978712,"Prof [REDACTED], I'm requesting for reading materials on latest statistics on clothing industry &amp; contribution of obese people to total purchase in US.",4
710,1416259896,"Dear Professor, interesting proposition. I do believe Education is the solution for the majority of the problems in developing countries; the challenge is, what kind of education is the right one for those countries, right? How many Countries these days produce the professionals they really need? Even developed countries are struggling to produce more scientists, engineers, mathematicians to keep innovating ... etc. In other words and answering your question, I believe a degree from the US could be a pathway to individual success, but it doesn't address the need of a particular Country/Economy/Society and it is not culturally compelling to many of those countries. Those countries need an education system aligned to their needs and realities to really move the needle. Exposure to western political system will certainly help, but again, those countries have their own realities and ways to do business, which not necessarily are perceived locally as negative business practices. Showing them that there is a different way of doing things is very helpful, but ultimately they will have to pick and choose what they believe are the best accepted business practices in their countries to be successful and make a positive impact in their societies.",2
280,1415386174,"Well, I suppose it will be the countries' choice wether or not to let them starve and be isolated forever. I can't imagine a scenario in which the country (be it Cuba or any other for that matter) will be totally isolated from world economy - it is not possible anymore. Another thing we need to think about is that embargoes are a way for each country to protect itself in the international context, so it is very important to the functioning of the global relations.??It is also important to point out that as globalization progresses, international morals are more and more concerned about the state of poor countries and how we can help them - even if right now we are not able to do so, or can't concentrate our efforts to accomplish something in a global level.My fear wouldn't be so much of the developing countries once they hold the economic power, but on humanity as a whole letting this sort of thing happen (something which I believe is highly improbable) - we should strive to develop social and moral??aspects??according to our development in economic aspects.",2
810,1416579903,"Hi [REDACTED],Thank you for letting us know about this issue!I've asked a member of our team who will be better able to help with your particular issue. You can expect a more detailed reply within one business day. Thank you for your patience!",1
665,1416159702,There is a new theory out on why it is so hard to eat healthy.?? It is in are genes from the hunter gather stage of human development. It makes sense if you think about it.?? In the early days hunter gathers did not know when or what they would eat next.?? So they gorged when they could and fatty meat stores more calories.??Add that to they did not know how much energy they would expend getting their next meal.?? These traits could be the cause of??are inability to stop eating.??,2
382,1415597090,Hello everyone! I'm from [REDACTED] but currently living in [REDACTED]. I recently graduated with my master's degree in August but have missed school so I decided to sign up for this class! I am currently not using any of my degrees and am just trying to figure out what I'm going to do next.??I look forward to learning from you all!??[REDACTED]??,1
273,1415373757,"Hardly!?? While the world bank issues its own currency, that asian continental bank is not......The world bank serves as banker of central banks ....Not the case of the aforementioned asian continental bank",1
454,1415747880,"I'm concerned that this model is too heavily skewed toward only one country -- the United States.How does this model hold up when you compare countries like Japan, where savings rates are among the world's highest?... or emerging countries where stock markets tend to be less evolved and unemployment among those 20-30 years old tends to be much higher and thus they consume less and rely more on their parents and grandparents?.. ..Also, stock markets in the U.S. have broadly doubled in the past 5 years, even while more people than ever are entering retirement age.?? Shouldn't we see the opposite trend if this model holds true?I suspect this model doesn't really follow the same pattern in the U.S. as it might in other countries... but perhaps I'm wrong ;-)",3
1173,1418316685,"Well put [REDACTED]! But just as you mentioned ""......Returning to a classical capitalist economic system rather than the current neo-classical predatory capitalist model coupled with a change in consumer habits"" is what might bring us the perceived balance we care for. I think that might be really hard to attain because of the many human nature such as greed,??insatiable??wants, and habits which are very hard to predict. All forms of developments has brought both positives and negatives effects on earth on the global scale though debatable. Is like if we compare amongst all creatures on earth humans seem to be the one changing or kinda reordering things....my thoughts!",2
