id,post_time,post_text,Urgency_1_7
2294,1371085161,"Don't mind me, I just wanted to practice latex somewhere where it won't bother people with notifications. (i.e. in a pre-existing thread.)$$&nbsp; e^{x-h} &nbsp;$$&nbsp; ",2
4522,1374714277,Thanks [REDACTED]&nbsp; I am almost there.... just a 1/h to contend with....,1
5324,1376276018,"You know what I thought of when I first saw this question, [REDACTED]? I thought of the ln2 incident in the lecture,in which by moving the terms,one gets a totally different answer. I was thinking of this when I noticed that by writing S=1/3+1/9+1/27+...and taking out 1/3....well,I&#39;ll leave the rest for yourself.
",2
931,1369759992,"It seems that in calculus in contrast to algebra we are whishy whashy, sloppy and at times creative. We are happy to have some solution although we know it's different from the reality. Calculus feels a lot more practical than pure and abstract theory (algebra), as if when algebra is applied to real life problems, becomes calculus.",2
2543,1371471526,"Hi,The position function is given by $$ s(t) = 4t^3 $$, therefore $$v(t) = 12t^2 $$ and $$ a(t) = 24t $$. So shouldn't the change in velocity from $$t=2$$ to $$t=3$$ be simply the acceleration at $$t=2$$ since it's all measured in the same units?I would have thought that this should give the same answer as evaluating the difference of $$v(3) - v(2)$$, but this is obviously not the case.Thank you.",3
698,1369627125,"7/8, somehow got the circle problem wrong which I would have thought was one of the more straight forward problems on the test.",2
2456,1371352391,"As a physics teacher, this is an interesting problem to bring back to my classes.. how would I explain the significance of the result? &nbsp;Does it mean that as the stopping distance increases, the change in the stopping distance also increases for a larger speed?",3
5696,1377181572,"that is so clear nowthanksi was thinking in series with hot terms increasing in value,so if you don't count the HOT &nbsp;in the case &nbsp;the terms are growing you have a big error ,but if they are decreasing ,now i understoodthanks for you time and answer,it was great",2
1613,1370361313,Yes,1
389,1369497479,Thank you for asking this question  [REDACTED] I was wondering about like you.. and thanks to [REDACTED] for offering an explanation..,2
913,1369752250,"I didn't know about $$a + bi = c + di$$. But this problem can be solved without knowing about how complex numbers work, it just takes a bit longer. So after expanding $$(cos x + i sin x)^3$$ and simplifying imaginary numbers you get$$cos 3x + i(sin3x)=cos^3x+3i(cos^2x)(sinx)-3(cosx)(sin^2x)-i(sin^3x)$$.The left hand side is also equal to $$cos(x+2x)+i(sin3x)$$which, using the identity of&nbsp;$$cos(x+y)$$ derived from question 1, is equal to $$cosx(cos2x)-sinx(sin2x)+i(sin3x)$$Again, we can break $$cos(2x)$$ into $$cos(x+x)$$, and $$sin(2x)$$ into $$sin(x+x)$$,and applying that to the left hand side will give us$$cosx(cos^2x-sin^2x)-sinx(2sinxcosx)+i(sin3x)$$Expanding and bringing the right side back in, we get $$cos^3x-cosxsin^2x-2(cosxsin^2x)+i(sin3x) = cos^3x+3i(cos^2xsinx)-3(cosxsin^2x)-i(sin^3x)$$$$(cos^3x-cos^3x)-3(sin^2xcosx)+3(sin^2xcosx)+i(sin3x)=3i(cos^2xsinx)-i(sin^3x)$$where we can cancel out like terms to eventually end up with$$i(sin3x)=3i(cos^2xsinx)-i(sin^3x)$$$$i(sin3x)=i(3cos^2xsinx-sin^3x)$$Cancelling out i from both sides we get$$sin3x = 3cos^2xsinx-sin^3x$$",3
4699,1375133364,"at an abstract level, your question is as follows:""is the average value of $$f(x)$$ for $$0\leq x\leq 1$$&nbsp;equal to $$f(1/2)$$?"" it seems reasonable...after all,the average value of $$x$$ from $$0$$ to $$1$$ isone-half.the answer is ""no"" however. the average value of $$f(x)$$in this case is $$\int_0^1 f(x)dx$$. (note that if $$x$$ rangedover different values, you would have to normalize...)&nbsp;at a concrete level, think of your problem this way:we are asking for the average density of a randomlychosen piece of the planet. how much of the planet(in mass) has radial coordinate between $$0$$ and $$1$$meter? not much. how much of the planet (in mass) hasradial coordinate between $$10000$$ and $$10001$$ m?quite a bit in comparison... your computation would havecounted their contributions the same...does that help?",2
4401,1374440416,"Trying out Wolframapha on the integration:&nbsp; $$ \displaystyle \int_{\theta = 0}^{\pi} R \, \sqrt{h^2 + 2R^2(1 - \cos{\theta})} \, d\theta $$yields:&nbsp; $$\displaystyle 2 \, R \, |h| \, E(-\frac{4R^2}{h^2}) $$where $$E(m)$$ is the ""complete elliptic integral of the second kind"":&nbsp;&nbsp;http://mathworld.wolfram.com/CompleteEllipticIntegraloftheSecondKind.htmlFor example, if I plugged in $$R=1$$ and $$h=2$$, I got $$4E(-1) \thickapprox 7.6404&nbsp;$$&nbsp;&nbsp;",2
4405,1374452792,"Thanks for offering to help. &nbsp;I'm just starting this problem and I want to make sure I understand the question correctly so as not to spend too much time chasing a wrong volume. &nbsp;If I rotate this function around the y axis I get two volumes that touch but don't intersect. &nbsp;Do I want the donut with the flat base at [1,3] (green) or the inverted cone at [0,1] (blue) or both. &nbsp;Thanks.",4
1638,1370370547,"Hello - I am joining a little late, but excited to be here. My name is  [REDACTED] and I live in  [REDACTED]. I am a software architect with a BS and MS in Geological Sciences. I've done a lot of applied calculus over the years, but want to brush up my skills. I'm interested in meteorology and atmospheric dynamics and want to understand the maths behind it better.",2
3401,1372648465,"[REDACTED]&nbsp;Thank you very much! I have a question tho. Why is it e-5t and not e5t as in the formula is -a, so shouldnt the two minus cancel out? Thanks&nbsp;",4
5307,1376260269,"hmm...&nbsp;i hope i didn't make a mistake... let me go look up the problem.*looking*oh, i remember this now. the secret is in the wording ""some-thing"" versus ""any-thing"".this may be a bit difficult, especially if english is not your primary language. heck, it'sconfusing to me, and english is the only language i'm good at.&nbsp;my intended meaning was as outlined by gregory, above, implying an existencewhich, technically, is not the contrapositive. there is an argument for ambiguity&nbsp;between ""something"" and ""anything"" -- i can understand the confusion.&nbsp;part of my intention in writing a subtle one of these is to note that it is sometimes*very difficult* to determine what is and is not a contrapositive. so, don't get too&nbsp;worried if you find this statement to be a bit ambiguous.",2
1571,1370322776,"Dear Professor, I would like to ask whether the method you have illustrated in Q4, HW 6 (challenge) is valid for all functions that have limit as x goes to infinity? (because arctan(x) as x goes to infinity is pi/2)One more thing i would like to request is, is it possible for us to have a pdf copy of homeworks problems? I think it would be easier to work the problems out if we have a printed copy of homework problems.Thank you.",5
3481,1372795993,"Reanimation disease is based on
supposed happenings during the 16 and 1700s via a junk style of
plague that was said to have started in lower Asia, working its way
across Asia to Europe finally settling in Europe starting in the
1600s from the 1200s.


This plague was said once caught to
make a person sick with a malaise style of fever, then into a comma
with death as an end result. The body was then interred. 



With the passage of the few days the
thought of as being dead clawed their way out of their earthen graves
to return to their villages in a stultified but apparently alive
state to be with family members.
When the sun set, these changed family
members bit other family members and this is how said plague invested
in Europe.


The military was assembled and the
numbers of the reanimated were found and extinguished from their half
way between life and death existances. These were not zombies, but
another style of being who is it said had physiologically changed
teeth.


There were also many people that after
being bitten, were able to overcome their sickness by sheer luck or
divine providence. After they had recovered and procreated, it was
said that the children were able to heard these undead from where
they were hiding and with dogs men with torches being armed, were
able to find the last of these plague sorts and dispatch them,


These plague sorts are not known as the
clans.


The estimated then in Europe was on the
guessed order of twenty thousand bitten, maybe a bit more, but with
half of these surviving. Remember this battle goes from the 1600s to
the 1700s as at that time there was no electronic frontier to be able
to communicate data quickly to where the infected might be hiding.


Time had passed and many of these who
had survived but held the gene scar trait, settled in many other
parts of the world. Maybe a lot of them in America. So these
imigrants had children and their children had children and so on.
However the trait of resistance to the reanimation disease was
carried on as a hidden gene trait.


Other saids that a zombie virus that
has the same starter pattern exist in cold vault storage.
It would be estimated that a certain
part of the population would not have this resistance.
Note that now the population of the few
thousands who carry this resistance trait, are probably now in the
modern era, vested in the many millions.


How zombie virus differs from junk
vampire virus, is while the starter trait is the same, with sickness
malaise high fever and death, there is a y function to where either a
vampire is formed, or a zombie is made.


A full viral zombie in theory is a
being that has its basic body and neurological functions intact, but
their higher brain function is arrested and even virally let to
neglect. So the flesh and the body begins to rot, which only the
basal metabolism urges this being to eat subsistence of the flesh, as
this is the only food source that supplies it the raw energy that it
needs.


So to make the math equation stance,
the formula would be, the many decedents of people from the junk
vampire plagues, that are now in differing locations that carry this
past gene scar, which would make them resistant to a viral zombie's
bite, as opposed to people who have no past protection against the
viral zombie bite, as their protection factor is not within their
heritage?


This is the true statistics and the
probable format of this mythical affiliation.


Note I had&nbsp;read an article in FATE
Magazine to where a woman as a child while living on a plantation in
the lower south of the U.S. Was told not to go near an apparent
zombie worker gang based on that plantation. She had been told in no
uncertain terms, that if she became too close to these men because of
their nutrition requirements, that events could take a sudden course
to disaster.


These types of zombies are narcoleptic
by voodoo zombies in order to work off a debt. But I still believe
the telling was accurate.


A narcoleptic Zombie would be much
different than a viral zombie, but it seems that both mythologies are
based in a bit of truth.


There probably would not be a one
hundred percent turn rate with all people turned into viral zombies. 

",2
